Language, Program, PowerLimit, Package, Core(s), Time (ms), Temperature, Memory
C, counting_sort_string_O2_1000, -1, 0.091369628906250000, 0.037414550781250000, 17, 36.0, 1536
C, counting_sort_string_O2_1000, -1, 0.119812011718750000, 0.045410156250000000, 16, 36.0, 1536
C, counting_sort_string_O2_1000, -1, 0.089050292968750000, 0.035034179687500000, 16, 36.0, 1536
C, counting_sort_string_O2_1000, -1, 0.074768066406250000, 0.028320312500000000, 13, 36.0, 1536
C, counting_sort_string_O2_1000, -1, 0.090026855468750000, 0.038635253906250000, 17, 37.5, 1536
C, counting_sort_string_O2_1000, -1, 0.042724609375000000, 0.022460937500000000, 11, 36.0, 1536
C, counting_sort_string_O2_1000, -1, 0.069519042968750000, 0.028869628906250000, 12, 36.0, 1536
C, counting_sort_string_O2_1000, -1, 0.084350585937500000, 0.039367675781250000, 15, 36.0, 1536
C, counting_sort_string_O2_1000, -1, 0.089904785156250000, 0.039489746093750000, 16, 36.0, 1536
C, merge_sort_string_O0_10, -1, 0.063415527343750000, 0.023498535156250000, 11, 35.8, 1280
